Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,No,Travel_Rarely,Research & Development,27,5,Technical Degree,3,Male,3,3,Laboratory Technician,2,Married,6189,4,No,11,3,4,3,2,4,4,0,0,4,1
40,Yes,Travel_Rarely,Human Resources,3,5,Medical,4,Male,3,1,Sales Executive,3,Married,3472,8,No,12,3,2,0,31,0,4,31,28,9,13
33,No,Travel_Rarely,Research & Development,6,1,Other,4,Female,2,4,Manager,2,Married,18091,0,No,17,3,4,3,9,5,2,24,22,4,16
56,No,Travel_Rarely,Sales,28,3,Other,1,Male,2,5,Research Director,2,Married,19188,8,Yes,11,3,3,2,39,0,4,28,28,0,4
59,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,3,2,Human Resources,3,Divorced,7704,3,Yes,22,3,3,0,37,0,3,6,4,2,17
56,Yes,Travel_Frequently,Sales,12,2,Life Sciences,1,Male,3,1,Manager,4,Married,4713,3,No,11,3,3,3,21,0,1,2,0,2,2
31,No,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Female,1,5,Manager,1,Married,6051,3,No,12,4,2,3,13,2,1,19,19,0,15
48,No,Travel_Frequently,Research & Development,29,4,Medical,4,Male,4,5,Sales Executive,1,Single,11756,9,No,14,3,2,2,16,4,2,19,15,12,17
22,No,Travel_Rarely,Sales,18,1,Marketing,4,Female,1,5,Healthcare Representative,3,Married,3475,8,Yes,17,3,4,1,20,3,3,29,27,6,4
52,Yes,Travel_Rarely,Research & Development,24,1,Life Sciences,2,Female,2,3,Laboratory Technician,3,Single,4610,5,No,14,3,4,1,14,1,4,34,31,0,7
40,No,Travel_Rarely,Research & Development,1,5,Life Sciences,2,Male,2,3,Sales Representative,2,Married,5255,7,No,15,3,4,1,14,0,4,34,32,6,5
46,No,Travel_Rarely,Research & Development,25,4,Human Resources,1,Male,1,3,Human Resources,3,Single,15484,3,No,14,3,4,2,0,3,1,38,36,3,14
28,Yes,Travel_Rarely,Research & Development,27,3,Life Sciences,3,Female,4,3,Manager,2,Single,2735,2,Yes,14,3,1,3,23,2,4,26,26,8,2
35,No,Travel_Rarely,Sales,7,1,Medical,1,Male,3,1,Healthcare Representative,4,Single,9258,0,Yes,19,3,3,0,11,3,1,25,25,6,8
29,No,Travel_Frequently,Sales,12,1,Technical Degree,2,Male,1,3,Sales Representative,3,Single,8979,9,No,16,3,1,2,9,0,2,13,10,4,10
26,No,Travel_Rarely,Research & Development,10,3,Marketing,3,Male,2,2,Human Resources,1,Married,3428,6,No,22,3,1,1,30,5,4,16,15,6,13
27,No,Travel_Rarely,Research & Development,29,1,Technical Degree,4,Female,4,5,Healthcare Representative,1,Married,13345,3,Yes,13,3,1,1,10,4,3,17,17,8,8
34,No,Travel_Rarely,Sales,12,3,Human Resources,2,Male,2,1,Healthcare Representative,3,Single,8426,7,Yes,16,4,1,0,15,3,4,28,27,9,9
55,No,Travel_Rarely,Research & Development,11,2,Other,2,Male,4,3,Manufacturing Director,2,Married,9533,2,No,23,3,3,2,8,0,1,19,16,5,14
24,No,Travel_Frequently,Research & Development,4,3,Other,3,Male,4,5,Healthcare Representative,1,Married,6249,0,No,17,3,1,1,13,0,2,26,24,0,17
30,Yes,Non-Travel,Research & Development,19,2,Life Sciences,2,Male,4,1,Sales Representative,2,Married,10686,4,No,17,3,4,2,18,1,1,17,15,5,6
57,No,Travel_Rarely,Sales,6,5,Human Resources,2,Female,1,5,Laboratory Technician,3,Divorced,15109,1,No,18,3,2,3,30,5,4,3,2,0,4
59,No,Travel_Rarely,Research & Development,25,5,Technical Degree,2,Male,1,1,Manufacturing Director,3,Married,1661,2,No,23,3,4,2,8,1,1,0,0,12,17
26,No,Travel_Frequently,Research & Development,9,1,Medical,2,Female,1,4,Human Resources,1,Divorced,13075,5,Yes,14,4,2,3,35,5,1,0,0,11,0
44,No,Travel_Rarely,Research & Development,20,3,Marketing,2,Male,4,1,Research Scientist,3,Married,15788,2,No,11,3,4,0,38,4,2,25,25,3,11
19,No,Travel_Rarely,Research & Development,10,1,Technical Degree,2,Female,4,3,Research Director,4,Divorced,11060,2,No,16,3,4,3,25,1,3,19,18,13,5
22,No,Non-Travel,Human Resources,5,3,Human Resources,2,Male,2,5,Human Resources,4,Married,16836,5,No,18,3,2,3,7,4,4,22,22,7,12
46,No,Travel_Rarely,Research & Development,27,1,Human Resources,2,Female,3,5,Healthcare Representative,1,Divorced,11526,4,No,15,3,3,0,23,2,2,9,8,4,16
54,No,Travel_Rarely,Research & Development,13,5,Technical Degree,4,Female,1,5,Sales Representative,4,Divorced,4374,9,Yes,23,3,1,1,7,2,3,10,10,14,8
55,No,Travel_Frequently,Research & Development,9,5,Marketing,2,Female,4,2,Manager,2,Single,1207,8,Yes,13,3,4,0,18,5,1,4,4,4,0
36,Yes,Non-Travel,Research & Development,2,1,Technical Degree,4,Male,2,2,Sales Executive,1,Single,3665,0,No,14,3,3,2,29,5,3,0,0,12,11
25,Yes,Travel_Frequently,Sales,18,3,Technical Degree,4,Female,2,3,Research Director,1,Married,19877,2,Yes,18,3,1,0,21,1,1,16,13,9,0
18,Yes,Travel_Rarely,Human Resources,21,4,Marketing,1,Male,2,4,Human Resources,2,Married,1632,2,Yes,16,3,3,2,8,2,1,21,19,10,3
39,No,Non-Travel,Research & Development,1,3,Medical,1,Female,1,2,Sales Executive,4,Divorced,4083,5,No,23,3,3,1,3,3,2,33,31,7,6
34,No,Non-Travel,Research & Development,24,1,Human Resources,4,Male,1,1,Research Director,4,Single,14711,7,No,23,3,1,2,36,3,1,28,25,7,4
24,No,Non-Travel,Research & Development,21,3,Marketing,4,Female,3,3,Laboratory Technician,4,Divorced,11123,2,No,15,3,4,0,7,3,2,3,0,0,4
42,No,Travel_Rarely,Sales,12,2,Life Sciences,2,Male,2,4,Manager,1,Single,8123,2,No,23,3,3,0,0,2,3,4,4,12,6
21,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,1,1,Research Director,1,Single,11754,5,No,19,3,4,1,27,3,3,10,8,12,16
53,No,Travel_Rarely,Research & Development,2,5,Life Sciences,3,Male,2,5,Healthcare Representative,4,Divorced,2679,7,No,20,3,4,0,5,4,1,20,17,4,11
23,Yes,Travel_Rarely,Research & Development,28,5,Life Sciences,1,Male,4,2,Research Director,3,Single,16901,5,No,13,4,4,1,35,0,2,34,33,11,14
48,No,Travel_Rarely,Research & Development,9,2,Other,4,Male,2,1,Sales Representative,4,Married,1236,9,No,17,3,1,1,10,5,1,11,10,4,2
36,Yes,Travel_Frequently,Research & Development,2,3,Medical,4,Male,3,4,Sales Representative,2,Single,8446,2,No,19,3,2,0,4,1,2,25,23,7,16
56,No,Travel_Frequently,Research & Development,23,4,Other,2,Male,1,3,Sales Representative,1,Divorced,5443,3,No,21,3,4,3,23,4,2,18,17,0,13
44,No,Travel_Frequently,Research & Development,24,3,Technical Degree,2,Female,4,1,Human Resources,2,Married,16463,0,No,23,3,2,2,17,3,2,6,6,6,14
27,No,Travel_Rarely,Research & Development,22,5,Technical Degree,1,Male,1,3,Manager,2,Divorced,9555,7,No,21,3,2,3,19,0,3,6,4,6,14
43,No,Travel_Rarely,Research & Development,14,5,Marketing,2,Female,4,5,Manager,1,Married,19752,3,No,22,4,3,1,27,1,2,25,22,12,14
36,No,Travel_Rarely,Research & Development,11,1,Life Sciences,3,Female,2,4,Human Resources,3,Married,17669,5,Yes,14,3,4,2,12,4,3,39,38,8,10
56,No,Travel_Frequently,Human Resources,23,5,Marketing,3,Female,2,4,Manager,4,Single,1148,2,No,20,3,4,3,4,1,2,4,4,1,17
20,Yes,Travel_Rarely,Research & Development,11,1,Technical Degree,2,Male,3,2,Sales Representative,2,Single,14395,5,Yes,20,3,4,0,29,5,3,20,17,14,9
30,No,Travel_Frequently,Research & Development,17,5,Life Sciences,3,Male,3,4,Sales Representative,1,Married,5895,8,No,13,3,2,3,0,2,4,13,9,2,8
45,No,Travel_Rarely,Sales,4,5,Human Resources,3,Female,4,1,Research Scientist,2,Married,18396,8,No,11,3,1,2,21,3,3,3,3,3,2
37,No,Non-Travel,Sales,13,4,Medical,1,Female,3,1,Research Director,4,Single,12023,9,No,19,3,2,2,17,4,3,22,21,0,0
45,No,Travel_Rarely,Research & Development,7,1,Technical Degree,3,Female,3,1,Manager,3,Single,11699,2,No,23,3,4,2,4,4,1,19,19,14,10
25,No,Travel_Rarely,Research & Development,16,1,Human Resources,4,Female,3,5,Manufacturing Director,3,Single,10715,2,No,11,3,4,2,30,0,2,14,10,6,15
58,No,Non-Travel,Research & Development,1,5,Marketing,4,Female,3,4,Sales Representative,3,Married,17163,3,No,12,3,4,3,5,0,4,28,24,13,2
56,No,Travel_Frequently,Research & Development,13,1,Human Resources,1,Male,2,4,Research Director,1,Single,6782,6,No,19,3,2,0,26,0,1,7,7,9,8
18,No,Travel_Rarely,Research & Development,1,5,Marketing,2,Female,3,1,Sales Executive,1,Single,19792,2,No,15,3,4,0,24,1,2,18,15,2,10
20,Yes,Travel_Rarely,Research & Development,11,5,Technical Degree,1,Female,2,2,Manufacturing Director,3,Single,17724,9,Yes,14,3,3,2,28,3,4,38,35,2,16
30,No,Travel_Frequently,Research & Development,6,3,Other,2,Male,2,2,Manufacturing Director,4,Divorced,3817,7,Yes,19,3,4,0,27,1,4,27,23,2,0
45,No,Travel_Rarely,Research & Development,20,1,Medical,2,Male,1,4,Human Resources,4,Single,16096,7,No,19,3,1,3,15,3,4,26,24,7,8
42,Yes,Travel_Rarely,Research & Development,3,2,Human Resources,2,Female,2,4,Manager,1,Divorced,19880,5,No,12,3,3,0,11,4,2,3,1,8,2
50,No,Travel_Rarely,Sales,12,1,Human Resources,2,Male,2,3,Manufacturing Director,3,Married,6299,3,No,13,3,4,1,19,1,4,14,11,9,9
55,No,Non-Travel,Research & Development,5,1,Technical Degree,2,Female,3,4,Sales Executive,4,Married,10917,4,No,22,3,3,0,17,1,4,34,32,12,4
23,Yes,Travel_Rarely,Sales,9,4,Technical Degree,1,Male,2,1,Research Director,4,Single,19073,1,Yes,13,3,4,2,33,1,1,36,33,13,10
49,No,Travel_Frequently,Research & Development,26,2,Marketing,2,Female,4,5,Human Resources,4,Married,4267,5,Yes,15,3,1,0,22,2,3,0,0,1,4
38,No,Travel_Rarely,Sales,26,2,Life Sciences,3,Female,3,4,Healthcare Representative,1,Single,5406,2,No,23,4,4,0,26,5,2,2,0,9,11
33,No,Travel_Rarely,Research & Development,12,4,Life Sciences,3,Female,3,4,Healthcare Representative,3,Single,18826,5,Yes,13,3,3,0,16,3,3,23,22,14,13
38,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Male,3,1,Research Director,2,Divorced,11382,4,No,20,3,1,0,20,3,1,26,22,9,11
28,No,Travel_Frequently,Sales,27,1,Marketing,3,Male,1,3,Research Director,3,Married,5437,1,No,16,3,2,1,39,1,3,39,37,0,8
54,No,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,3,4,Healthcare Representative,3,Single,6435,4,No,12,3,1,3,30,2,4,35,31,13,6
53,No,Travel_Rarely,Sales,19,4,Technical Degree,1,Male,2,2,Manufacturing Director,1,Married,5107,4,Yes,16,3,1,2,2,1,4,33,33,8,15
52,Yes,Travel_Rarely,Sales,5,2,Other,1,Female,4,2,Manager,4,Married,1560,8,Yes,16,3,1,2,16,3,2,28,28,5,6
36,No,Travel_Rarely,Research & Development,26,2,Other,2,Male,3,2,Healthcare Representative,4,Married,13329,7,Yes,12,3,3,0,25,5,2,23,19,13,13
37,No,Travel_Frequently,Sales,5,1,Other,2,Female,3,5,Research Director,1,Married,2826,6,No,16,3,1,3,22,5,2,23,20,14,7
35,No,Travel_Rarely,Sales,9,3,Life Sciences,4,Male,4,5,Human Resources,1,Single,12421,2,No,16,3,4,0,5,4,1,3,0,8,17
58,No,Non-Travel,Sales,27,5,Other,2,Male,3,4,Sales Executive,1,Single,13265,9,Yes,16,3,1,1,27,2,2,2,0,5,2
31,No,Travel_Frequently,Research & Development,28,4,Human Resources,3,Female,1,4,Human Resources,1,Married,8629,3,No,22,3,1,3,7,5,1,33,29,1,1
32,No,Travel_Rarely,Research & Development,26,4,Life Sciences,4,Male,2,4,Human Resources,1,Married,9325,5,No,23,3,4,3,7,2,4,22,22,0,4
48,Yes,Travel_Rarely,Research & Development,27,1,Human Resources,3,Female,4,5,Manager,2,Married,8693,2,Yes,24,4,4,3,18,1,3,22,18,13,7
18,No,Travel_Rarely,Research & Development,20,3,Technical Degree,1,Male,4,4,Healthcare Representative,3,Married,9264,8,No,15,3,2,3,37,4,4,4,0,7,8
20,No,Travel_Frequently,Sales,17,2,Human Resources,3,Female,1,1,Sales Representative,3,Married,13686,7,No,17,3,1,0,28,3,4,30,28,2,1
33,No,Travel_Rarely,Research & Development,10,2,Technical Degree,1,Male,2,3,Research Director,3,Married,14716,5,Yes,23,3,3,1,22,5,4,5,2,0,14
40,Yes,Travel_Frequently,Research & Development,21,5,Marketing,3,Male,1,2,Human Resources,4,Divorced,7721,3,No,22,3,1,3,31,5,2,36,36,14,7
28,No,Travel_Rarely,Research & Development,1,2,Marketing,1,Male,2,2,Human Resources,2,Single,8373,6,No,15,3,1,2,9,0,2,9,7,7,9
29,No,Non-Travel,Human Resources,22,4,Human Resources,2,Female,1,1,Laboratory Technician,3,Married,6907,2,No,21,4,4,2,26,3,2,39,39,11,6
27,No,Travel_Frequently,Research & Development,28,5,Medical,3,Male,3,4,Research Director,4,Divorced,17127,9,No,11,3,2,1,0,5,3,6,6,0,0
49,No,Travel_Rarely,Sales,16,3,Technical Degree,1,Male,1,5,Sales Executive,2,Married,6656,7,No,22,3,1,2,38,5,2,38,35,7,1
33,No,Travel_Rarely,Human Resources,26,5,Life Sciences,3,Female,4,4,Sales Representative,2,Married,9984,0,No,19,3,3,0,28,3,1,37,34,0,2
25,No,Travel_Rarely,Research & Development,26,3,Medical,4,Male,4,4,Healthcare Representative,4,Single,9286,2,No,13,3,1,0,2,4,4,20,18,8,13
55,No,Travel_Frequently,Research & Development,15,2,Technical Degree,2,Female,4,2,Research Scientist,2,Divorced,6901,4,No,12,3,3,1,36,2,3,19,18,13,14
29,No,Travel_Frequently,Human Resources,23,1,Life Sciences,1,Male,1,2,Research Scientist,4,Married,5917,4,No,20,4,4,3,30,3,3,2,0,8,13
41,No,Travel_Rarely,Sales,17,5,Technical Degree,4,Male,4,5,Research Director,3,Married,9429,9,Yes,16,3,2,2,10,2,3,21,19,11,7
45,No,Travel_Rarely,Research & Development,26,5,Technical Degree,3,Male,4,2,Healthcare Representative,4,Single,15716,1,No,18,3,1,2,21,4,3,3,2,12,17
25,No,Travel_Rarely,Sales,20,4,Life Sciences,4,Male,3,4,Laboratory Technician,2,Single,16795,9,No,12,4,2,1,17,4,3,27,27,8,16
45,No,Travel_Rarely,Sales,25,4,Technical Degree,3,Male,3,1,Sales Executive,3,Single,12138,7,No,14,3,1,1,34,1,1,11,7,2,6
53,No,Travel_Rarely,Research & Development,13,3,Technical Degree,2,Male,2,5,Sales Representative,3,Single,3530,4,No,12,3,3,2,5,0,4,37,36,3,0
43,Yes,Travel_Rarely,Research & Development,1,1,Technical Degree,4,Female,2,1,Laboratory Technician,1,Divorced,19344,6,Yes,22,3,2,3,2,4,3,35,31,4,8
25,Yes,Travel_Rarely,Research & Development,25,4,Marketing,2,Male,2,4,Sales Representative,1,Divorced,18432,6,No,22,3,1,1,4,4,4,4,4,5,8
45,No,Travel_Rarely,Research & Development,8,4,Other,1,Male,1,5,Research Scientist,2,Married,6772,4,Yes,19,3,4,0,8,2,2,12,11,8,10
45,No,Travel_Rarely,Research & Development,5,2,Technical Degree,3,Male,2,1,Manufacturing Director,4,Single,16476,7,No,20,3,3,2,27,4,3,22,19,12,5
54,No,Travel_Frequently,Sales,6,2,Life Sciences,3,Male,1,5,Research Scientist,4,Single,19913,8,No,23,3,2,1,18,3,3,29,27,10,6
58,No,Travel_Rarely,Research & Development,23,4,Human Resources,2,Male,1,4,Manufacturing Director,2,Married,16751,3,No,12,3,1,1,27,1,4,36,35,11,14
53,No,Travel_Rarely,Research & Development,20,3,Technical Degree,2,Female,2,5,Healthcare Representative,3,Single,3964,3,No,20,3,2,1,26,1,3,24,23,3,5
44,No,Travel_Rarely,Research & Development,14,1,Marketing,1,Female,2,4,Research Director,2,Married,8137,7,No,12,3,1,2,12,3,3,26,26,13,8
34,No,Travel_Rarely,Research & Development,22,4,Marketing,4,Male,1,5,Research Scientist,2,Single,18347,0,No,24,3,3,0,37,5,3,13,10,13,14
26,No,Non-Travel,Research & Development,23,3,Human Resources,3,Male,3,5,Laboratory Technician,3,Married,17920,3,No,23,3,4,0,20,4,1,35,34,5,5
50,No,Travel_Rarely,Research & Development,11,3,Technical Degree,3,Male,4,2,Healthcare Representative,4,Divorced,14891,5,No,15,3,3,2,26,0,1,38,35,12,6
37,No,Travel_Rarely,Research & Development,6,4,Medical,1,Male,4,4,Human Resources,2,Married,8340,3,No,22,3,2,1,5,4,3,15,11,0,16
30,No,Travel_Rarely,Human Resources,11,3,Human Resources,1,Male,4,3,Healthcare Representative,4,Divorced,8967,5,Yes,15,4,2,2,37,1,1,21,20,1,5
45,No,Travel_Rarely,Research & Development,13,5,Other,2,Male,3,5,Human Resources,2,Divorced,13415,4,Yes,22,3,1,2,10,0,2,20,17,7,8
46,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,1,1,Manufacturing Director,3,Married,12871,8,No,17,3,3,1,16,5,3,20,18,3,2
30,Yes,Travel_Rarely,Research & Development,22,4,Life Sciences,4,Male,2,2,Healthcare Representative,3,Married,12916,9,No,11,3,1,2,38,2,2,7,7,9,13
52,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,2,Human Resources,1,Single,9734,8,No,22,3,3,3,6,2,4,15,12,6,5
23,No,Travel_Frequently,Research & Development,21,4,Life Sciences,4,Male,1,5,Manufacturing Director,3,Divorced,1845,3,Yes,12,3,2,0,29,4,2,30,30,3,3
35,Yes,Travel_Rarely,Research & Development,3,2,Marketing,1,Female,2,3,Healthcare Representative,1,Married,3494,3,No,21,3,1,3,20,4,4,9,8,13,15
22,No,Travel_Rarely,Research & Development,23,4,Other,3,Male,3,2,Healthcare Representative,2,Divorced,13677,7,No,21,3,1,3,0,0,3,31,30,8,15
42,No,Non-Travel,Research & Development,4,3,Technical Degree,1,Female,4,4,Manufacturing Director,4,Married,19268,9,Yes,16,3,3,3,24,0,4,33,29,8,8
19,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,Female,4,5,Manufacturing Director,3,Single,13330,3,No,12,4,4,2,31,5,4,8,8,3,3
27,Yes,Travel_Frequently,Research & Development,28,1,Medical,3,Female,1,5,Healthcare Representative,3,Divorced,6179,1,No,14,3,3,1,7,4,2,16,14,12,7
47,No,Non-Travel,Research & Development,28,4,Technical Degree,1,Male,3,3,Manager,3,Single,7610,1,No,20,3,4,2,4,1,2,10,8,14,7
22,No,Travel_Rarely,Human Resources,22,4,Other,4,Male,4,4,Sales Representative,2,Divorced,7430,0,No,16,3,3,0,29,2,2,31,28,7,5
50,No,Travel_Rarely,Sales,6,1,Technical Degree,2,Male,3,4,Manager,1,Single,8154,4,No,23,3,2,2,7,5,3,9,7,5,7
18,No,Travel_Rarely,Sales,7,1,Marketing,2,Male,2,3,Sales Executive,2,Married,14828,5,Yes,22,3,1,2,18,0,3,21,21,0,5
35,No,Travel_Frequently,Research & Development,15,1,Human Resources,4,Male,1,1,Research Scientist,4,Married,11145,8,No,17,3,3,2,29,1,2,16,15,14,13
49,No,Travel_Rarely,Research & Development,11,5,Technical Degree,3,Male,1,4,Sales Representative,2,Divorced,7488,4,No,20,3,2,2,14,4,3,3,3,6,13
28,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Divorced,4850,5,No,15,3,3,3,35,3,3,24,24,0,17
38,No,Non-Travel,Sales,3,1,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,18073,5,No,18,3,1,1,26,0,4,20,19,2,12
43,No,Travel_Frequently,Sales,6,1,Human Resources,2,Male,3,5,Manager,4,Married,14564,2,No,16,3,3,0,12,5,4,36,36,7,14
42,No,Non-Travel,Research & Development,26,2,Life Sciences,2,Male,2,5,Manufacturing Director,4,Single,6078,3,No,15,3,4,0,13,3,2,37,35,14,2
39,No,Travel_Rarely,Sales,2,5,Life Sciences,4,Male,4,2,Healthcare Representative,1,Married,13168,0,Yes,14,3,1,0,36,1,3,0,0,8,5
44,No,Non-Travel,Research & Development,29,4,Marketing,2,Male,4,5,Manager,4,Married,6448,3,No,16,3,4,2,29,2,4,24,21,2,16
30,Yes,Travel_Rarely,Research & Development,14,3,Marketing,4,Female,3,4,Laboratory Technician,4,Married,18563,0,No,16,3,2,0,38,1,1,35,35,0,15
50,Yes,Travel_Frequently,Research & Development,9,5,Marketing,2,Male,2,4,Sales Executive,2,Divorced,10074,4,No,16,3,2,3,12,2,3,16,15,0,5
51,No,Travel_Frequently,Sales,18,5,Technical Degree,4,Female,4,1,Laboratory Technician,3,Married,7406,7,No,11,3,3,1,15,1,1,23,19,6,7
58,No,Travel_Rarely,Sales,19,2,Human Resources,1,Male,1,4,Laboratory Technician,2,Married,9800,7,Yes,16,3,4,2,6,0,2,1,1,4,12
52,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1,Female,2,5,Manager,2,Divorced,15083,4,No,11,3,4,2,26,0,3,39,39,12,12
18,No,Travel_Rarely,Sales,13,4,Medical,1,Male,4,5,Manufacturing Director,3,Divorced,2638,9,No,15,3,1,3,34,5,2,14,10,13,16
38,Yes,Travel_Rarely,Research & Development,26,1,Human Resources,1,Female,3,5,Sales Representative,3,Married,11340,1,No,17,3,4,0,14,3,2,31,28,0,2
23,No,Travel_Rarely,Research & Development,12,1,Medical,2,Male,4,3,Research Scientist,4,Married,2382,5,No,11,3,4,2,27,1,2,38,35,5,12
45,No,Travel_Rarely,Sales,12,5,Life Sciences,3,Female,1,4,Manufacturing Director,4,Married,2403,0,No,23,3,1,2,34,1,2,5,1,13,6
34,Yes,Non-Travel,Sales,18,2,Other,4,Male,2,2,Research Director,1,Single,10011,6,Yes,11,3,1,3,6,3,2,0,0,5,4
22,No,Travel_Rarely,Sales,9,4,Human Resources,3,Female,4,4,Manager,2,Single,4292,3,No,23,3,4,3,19,4,3,22,22,13,10
48,No,Travel_Frequently,Research & Development,17,2,Technical Degree,2,Male,1,4,Laboratory Technician,3,Single,10011,4,Yes,23,3,3,0,31,5,1,38,36,3,17
22,Yes,Travel_Rarely,Sales,21,3,Medical,2,Female,4,3,Research Scientist,4,Single,1419,5,No,16,3,1,1,37,1,3,16,13,6,3
55,No,Travel_Rarely,Human Resources,16,4,Human Resources,3,Female,4,4,Laboratory Technician,3,Single,13411,0,Yes,17,3,1,1,39,5,3,33,30,6,6
20,No,Travel_Rarely,Research & Development,17,1,Human Resources,3,Female,2,1,Sales Executive,4,Divorced,5517,8,Yes,16,3,4,0,31,1,3,28,25,11,3
40,No,Travel_Rarely,Research & Development,21,5,Marketing,2,Female,3,5,Sales Executive,1,Married,16422,9,No,15,3,4,1,25,1,4,8,7,8,9
54,No,Travel_Frequently,Sales,24,2,Other,2,Male,3,5,Research Scientist,1,Married,10700,3,No,16,3,1,3,38,4,4,12,8,11,0
54,No,Travel_Frequently,Research & Development,8,1,Marketing,4,Male,1,3,Laboratory Technician,3,Married,6693,7,No,23,3,4,3,19,0,3,5,4,0,16
27,No,Travel_Frequently,Research & Development,11,5,Other,1,Female,1,5,Human Resources,1,Married,1767,4,No,24,4,1,3,17,5,1,5,2,4,4
27,No,Travel_Rarely,Research & Development,24,1,Other,1,Male,1,1,Research Director,3,Single,19428,7,No,13,3,3,1,14,3,3,19,19,14,16
36,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,3,Human Resources,4,Single,15818,0,No,19,3,3,1,21,5,2,2,0,9,2
34,No,Travel_Rarely,Research & Development,8,2,Human Resources,3,Male,3,2,Sales Representative,2,Divorced,2549,7,No,15,3,1,2,21,4,4,16,16,2,8
38,No,Travel_Rarely,Research & Development,12,3,Marketing,2,Male,1,5,Sales Representative,1,Married,10956,3,Yes,12,3,1,2,20,2,4,11,11,6,2
31,No,Travel_Frequently,Research & Development,21,1,Marketing,3,Male,1,4,Healthcare Representative,4,Married,7140,1,No,24,3,2,2,1,2,3,0,0,3,2
26,No,Travel_Frequently,Research & Development,1,2,Medical,1,Male,4,1,Sales Representative,2,Married,11837,5,No,24,3,2,1,39,4,3,16,13,3,8
18,Yes,Travel_Rarely,Research & Development,23,4,Human Resources,1,Female,4,1,Manufacturing Director,2,Single,4716,1,No,22,4,4,2,17,4,1,2,2,12,4
30,No,Non-Travel,Sales,13,1,Life Sciences,3,Male,1,5,Healthcare Representative,2,Married,5481,4,No,20,3,4,3,22,0,1,25,24,11,9
21,Yes,Travel_Frequently,Research & Development,22,4,Life Sciences,1,Male,4,2,Sales Executive,4,Married,7548,1,Yes,20,3,1,1,12,5,2,14,13,0,14
18,No,Travel_Rarely,Research & Development,21,3,Medical,2,Female,4,4,Manufacturing Director,4,Married,19677,2,Yes,17,3,1,0,8,5,3,35,34,0,11
57,No,Travel_Rarely,Sales,17,3,Other,4,Male,4,2,Laboratory Technician,3,Single,5837,5,No,13,3,2,1,6,2,3,31,29,9,5
49,No,Non-Travel,Research & Development,14,5,Medical,3,Female,2,2,Research Scientist,2,Divorced,8758,0,No,11,4,2,2,0,3,3,31,31,1,6
51,No,Travel_Frequently,Sales,14,5,Medical,2,Male,1,5,Research Scientist,2,Married,11900,5,Yes,13,3,1,1,1,5,4,3,1,14,6
45,No,Travel_Rarely,Sales,16,5,Marketing,2,Female,1,4,Research Director,2,Married,8993,2,No,19,3,3,2,3,1,2,17,15,1,3
48,No,Travel_Rarely,Research & Development,17,4,Medical,1,Male,4,5,Sales Executive,3,Married,6542,6,No,15,3,3,2,13,1,1,18,18,0,12
25,No,Travel_Rarely,Research & Development,6,5,Other,2,Male,2,5,Research Director,2,Married,15828,1,No,17,3,4,0,31,0,4,34,32,7,14
